,id_paper,Authors
24550,0110172,"['Dileep P. Jatkar', 'Gautam Mandal', 'Spenta R. Wadia', 'K.P. Yogendran']"
24551,0110173,"['I.L. Buchbinder', 'A.Yu. Petrov', 'A.A. Tseytlin']"
24552,0110174,"['Sergio Ferrara', 'Emery Sokatchev']"
24553,0110175,"['Norman Cruz', 'Samuel Lepe']"
24554,0110176,"['Horacio E. Camblong', 'Carlos R. Ordonez']"
24555,0110177,"['Rabin Banerjee', 'Subir Ghosh']"
24556,0110178,"['A. S. Gorsky', 'K. A. Saraikin', 'K. G. Selivanov']"
24557,0110179,"['Jian Dai', 'Xing-Chang Song (Peking University)']"
24558,0110180,"['H. M. Fried (Brown University)', 'R. P. Woodard (University of']"
24559,0110181,['Gesualdo Delfino']
24560,0110182,"['Giuseppe Vitiello (Universita di Salerno', 'Italia)']"
24561,0110183,"['A. A. Deriglazov', 'C. Neves', 'W. Oliveira']"
24562,0110184,['David Berenstein']
24563,0110185,"['Stanis{\\l}aw D. G{\\l}azek', 'Tomasz Mas{\\l}owski']"
24564,0110186,"['E. Dudas', 'J. Mourad']"
24565,0110187,"['Jan Louis', 'Andrei Micu']"
24566,0110188,"['C.Csaki', 'J.Erlich', 'V.V.Khoze', 'E.Poppitz', 'Y.Shadmi', 'Y.Shirman']"
24567,0110189,"['Pablo Minces', 'Victor O. Rivelles']"
24568,0110190,"['Soumitra SenGupta', 'Aninda Sinha']"
24569,0110191,"['Pei-Ming Ho', 'Hsien-Chung Kao']"
24570,0110192,"['A. J. Nurmagambetov', 'I. Y. Park']"
24571,0110193,['Steven S. Gubser']
24572,0110194,"['Bozhidar Z. Iliev (Institute for Nuclear Research', 'Nuclear Energy,']"
24573,0110195,['Andrei Linde']
24574,0110196,['A.M. Polyakov']
24575,0110197,['Hitoshi Ito']
24576,0110198,['Parthasarathi Majumdar']
24577,0110199,['R. P. Woodard (University of Florida at Gainesville)']
24578,0110200,"['Tadashi Takayanagi', 'Tadaoki Uesugi']"
24579,0110201,['Andrea Gregori']
24580,0110202,"['Oscar J. C. Dias', 'Jose P. S. Lemos']"
24581,0110203,['I.B. Samsonov']
24582,0110204,['Nicolas Moeller']
24583,0110205,"['David Beckman', 'Daniel Gottesman', 'Alexei Kitaev', 'John Preskill']"
24584,0110206,['Oleg V. Kechkin']
24585,0110207,['Oleg V. Kechkin']
24586,0110208,['Roland E. Allen']
24587,0110209,"['Shinichi Imai', 'Takashi Yokono']"
24588,0110210,"['Vladimir S. Dotsenko', 'Xuan Son Nguyen', 'Raoul Santachiara']"
24589,0110211,['M. Botta Cantcheff (CBPF)']
24590,0110212,"['Carl E. Dolby', 'Stephen F. Gull']"
24591,0110213,"['James T. Liu', 'W.Y. Wen']"
24592,0110214,['Ali Kaya']
24593,0110215,"['Y. Kiem', 'S. Lee', 'S.-J. Rey', 'H.-T. Sato']"
24594,0110216,"['Kiyoshi Higashijima', 'Tetsuji Kimura (Osaka Univ.)', 'Muneto Nitta']"
24595,0110217,"['M. Bordag', 'K. Kirsten']"
24596,0110218,"['Changrim Ahn', 'Chanju Kim', 'Chaiho Rim']"
24597,0110219,['Ilka Brunner']
24598,0110220,"['Richard L. Hall', 'Wolfgang Lucha', 'and F. F. Schoberl']"
24599,0110221,"['E. I. Guendelman', 'A. B. Kaganovich']"
24600,0110222,"['H. Hata', 'Y. Tanii']"
24601,0110223,"['Jorgen Rasmussen', 'Mark A. Walton']"
24602,0110224,['Tomoi Koide']
24603,0110225,['Damien A. Easson']
24604,0110226,"['Richard Easther', 'Brian R. Greene', 'William H. Kinney', 'Gary Shiu']"
24605,0110227,['J. A. Nieto']
24606,0110228,"['K.Sogut', 'A.Havare', 'I.Acikgoz']"
24607,0110229,"['Bang-Rong Zhou (Graduate School of the Chinese Academy of Sciences,']"
24608,0110230,"['Nikolay M. Nikolov', 'Yassen S. Stanev', 'Ivan T. Todorov']"
24609,0110231,"['J.M. Grimstrup', 'H. Grosse', 'E. Kraus', 'L. Popp', 'M. Schweda', 'R.']"
24610,0110232,"['Ralph Blumenhagen', 'Volker Braun']"
24611,0110233,"['Pavel Kolar', 'Jan Fischer']"
24612,0110234,"['Rong-Gen Cai', 'Yun Soo Myung', 'Yuan-Zhong Zhang']"
24613,0110235,"['Jens Fjelstad', 'Stephen Hwang']"
24614,0110236,['Nathan F. Lepora']
24615,0110237,"['F.R. Klinkhamer', 'Y.J. Lee']"
24616,0110238,"['I.Y. Park', 'C.N. Pope', 'A. Sadrzadeh']"
24617,0110239,['Jesper Levinsen']
24618,0110240,"['R. Flume', 'R. Poghossian', 'H. Storch']"
24619,0110241,['Filipe Freire']
24620,0110242,"['Matthias Blau', 'Jose Figueroa-OFarrill', 'Christopher Hull', 'George']"
24621,0110243,"['A. DAdda', 'P.Provero']"
24622,0110244,"['B.Ponsot', 'J.Teschner']"
24623,0110245,"['A. Balaz (Institute of Physics', 'Belgrade', 'Yugoslavia)', 'M. Buric', 'V.']"
24624,0110246,"['A.P. Isaev', 'Z. Popowicz', 'O. Santillan']"
24625,0110247,"['Eric DHoker', 'D.H. Phong']"
24626,0110248,['Andreas Gustavsson']
24627,0110249,"['Seok Kim', 'Choonkyu Lee', 'Kimyeong Lee']"
24628,0110250,['Sergiu I. Vacaru']
24629,0110251,['S. I. Kruglov']
24630,0110252,"['Samuli Hemming', 'Esko Keski-Vakkuri (Helsinki Inst. of Physics)']"
24631,0110253,['Saul Youssef']
24632,0110255,"['R. Casadio', 'B. Harms']"
24633,0110256,['ST Tsou (Oxford)']
24634,0110257,"['N. A. Gromov', 'I. V. Kostyakov', 'V. V. Kuratov']"
24635,0110258,"['Roberto Emparan', 'Harvey S. Reall']"
24636,0110259,['Robert Oeckl (CPT)']
24637,0110260,"['Roberto Emparan', 'Harvey S. Reall']"
24638,0110261,"['H. Babujian', 'M. Karowski']"
24639,0110262,"['H.J de Vega', 'A.L. Larsen', 'N. Sanchez']"
24640,0110263,['Antoine Van Proeyen']
24641,0110264,['M. Botta Cantcheff (CBPF)']
24642,0110265,['Ulf H. Danielsson']
24643,0110266,"['Manuel Asorey', 'Fernando Falceto', 'German Sierra']"
24644,0110267,"['L.R. Huiszoon', 'K. Schalm', 'and A.N. Schellekens']"
24645,0110268,['Chengang Zhou']
24646,0110269,['Csaba Csaki']
24647,0110270,['Yoji Michishita']
24648,0110271,"['Carlos Herdeiro', 'Shinji Hirano', 'Renata Kallosh (Stanford U.)']"
24649,0110272,"['Sergiu I. Vacaru', 'D. Singleton']"
24650,0110273,"['V.D. Ivashchuk', 'V.N. Melnikov']"
24651,0110274,"['V.D. Ivashchuk', 'V.N. Melnikov']"
24652,0110275,"['Guy Auberson', 'Michel Capdequi Peyranere']"
24653,0110276,"['A. Jellal', 'T.D. Palev', 'J. Van der Jeugt']"
24654,0110277,"['Laura Andrianopoli', 'Riccardo DAuria', 'Sergio Ferrara']"
24655,0110278,"['Horacio E. Camblong', 'Carlos R. Ordonez']"
24656,0110279,"['A. A. Andrianov', 'P. Giacconi', 'R. Soldati (INFN Bologna)']"
24657,0110280,"['Pierre-Yves Casteill', 'Evgeny Ivanov', 'Galliano Valent']"
24658,0110281,['Pietro Fre']
24659,0110282,['Katherine A. Seaton']
24660,0110283,"['Eric DHoker', 'D.H. Phong']"
24661,0110284,['Sergiu I. Vacaru']
24662,0110285,"['Ian Low', 'Aneesh V. Manohar']"
24663,0110286,"['Uchida Gen', 'Akihiro Ishibashi', 'and Takahiro Tanaka']"
24664,0110287,"['Stefano Bellucci', 'Alexei Deriglazov', 'Anton Galajinsky']"
24665,0110288,"['C. I. Lazaroiu', 'R. Roiban']"
24666,0110289,['A.J.M. Medved (University of Alberta)']
24667,0110290,"['R.B. Rodrigues', 'N.F. Svaiter', 'R.D.M. De Paola']"
24668,0110291,"['A.B. Hammou', 'M. Lagraa', 'M.M. Sheikh-Jabbari']"
24669,0110292,['D. Anselmi']
24670,0110293,"['L. Griguolo (Parma U.)', 'D. Seminara (Florence U.)', 'P. Valtancoli']"
24671,0110294,"['A. Fabbri', 'D. J. Navarro', 'J. Navarro-Salas']"
24672,0110295,"['Qi-Shu Yan', 'Dong-Sheng Du']"
24673,0110296,['Peter Gillan']
24674,0110297,"['Nelson R. F. Braga', 'Cresus F. L. Godinho']"
24675,0110298,"['Panagiota Kanti (CERN)', 'Kyriakos Tamvakis (Univ. of Ioannina)']"
24676,0110299,['J.F. Vazquez-Poritz']
24677,0110300,"['Larisa Jonke', 'Stjepan Meljanac']"
24678,0110301,"['Korkut Bardakci', 'Charles B. Thorn']"
24679,0110302,"['R. Roiban', 'J. Walcher']"
24680,0111001,"['Saurya Das (U. Winnipeg)', 'Parthasarathi Majumdar (I.M.Sc.)', 'Rajat K.']"
24681,0111002,"['Constantin Bachas', 'Nicolas Couchoud', 'Paul Windey']"
24682,0111003,"['Thomas Branson', 'A. Rod Gover']"
24683,0111004,['Atish Dabholkar']
24684,0111005,"['Liu Zhao', 'Wenli He']"
24685,0111006,"['B. Suo', 'P. Wang', 'L. Zhao (Northwest Univ.)']"
24686,0111007,"['Ken Intriligator', 'Jason Kumar']"
24687,0111008,['Sachiko Ogushi']
24688,0111009,"['S.A. Paston', 'E.V. Prokhvatilov', 'V.A. Franke']"
24689,0111010,['Michaela Oswald']
24690,0111011,"['T. D. Palev', 'N. I. Stoilova']"
24691,0111012,"['Tohru Eguchi', 'Yuji Sugawara']"
24692,0111013,"['A. Gorsky', 'I.I. Kogan', 'C. Korthels-Altes']"
24693,0111014,"['Riccardo Capovilla', 'Jemal Guven', 'Efrain Rojas']"
24694,0111015,"['D. Bazeia', 'A.S. Inacio', 'L. Losano']"
24695,0111016,"['Eric DHoker', 'D.H. Phong']"
24696,0111017,"['A. Buchel', 'A.A. Tseytlin']"
24697,0111018,['Iouri Chepelev']
24698,0111019,"['Mihail Mintchev (INFN', 'Pisa ', 'University of Pisa)']"
24699,0111020,"['Brian P. Dolan', 'Oliver Jahn']"
24700,0111021,['Yu. S. Vladimirov (Moscow State University)']
24701,0111022,"['Rodolfo Casana', 'Sebastiao Alves Dias']"
24702,0111023,"['Elso Drigo Filho', 'Regina Maria Ricotta']"
24703,0111024,"['Thomas Dent (MCTP', 'University of Michigan)']"
24704,0111025,"['C.P. Burgess', 'P. Martineau', 'F. Quevedo', 'G. Rajesh', 'R.-J. Zhang']"
24705,0111026,"['D. K. Park', 'S. Tamaryan', 'H.J.W. Muller--Kirsten']"
24706,0111027,"['R. -G. Cai', 'I. Mitra', 'N. Ohta', 'S. Roy']"
24707,0111028,"['Alberto S. Cattaneo', 'Giovanni Felder']"
24708,0111029,"['Bang-Rong Zhou (Department of Physics', 'Graduate School of the Chinese']"
24709,0111030,"['Paul J. Steinhardt', 'Neil Turok']"
24710,0111031,['P. Meessen']
24711,0111032,"['Andres Gomberoff', 'Marc Henneaux', 'Claudio Teitelboim']"
24712,0111033,"['C. Duval', 'P. A.Horvathy']"
24713,0111034,"['Hiroyuki Hata', 'Sanefumi Moriyama (Kyoto Univ)']"
24714,0111035,['M. G. Ivanov']
24715,0111036,"['P.S. Howe (London)', 'U. Lindstrom (Stockholm)']"
24716,0111037,['Igor O. Cherednikov']
24717,0111038,['Peter Schupp']
24718,0111039,"['G.Alexanian', 'A.P. Balachandran']"
24719,0111040,"['Eric DHoker', 'D.H. Phong']"
24720,0111041,"['Wenli He', 'Liu Zhao']"
24721,0111042,['B. Altschul']
24722,0111043,['Christian van Enckevort']
24723,0111044,['Makoto Natsuume (KEK)']
24724,0111045,"['Sergiu I. Vacaru', 'D. Singleton']"
24725,0111046,"['G.A. Diamandis', 'B.C. Georgalas', 'P. Kouroumalou', 'A.B. Lahanas']"
24726,0111047,['Elias C. Vagenas']
24727,0111048,"['Ralph Blumenhagen', 'Volker Braun']"
24728,0111049,"['A. Iorio', 'T. Sykora']"
24729,0111050,"['G. Ferretti', 'P. Salomonson', 'D. Tsimpis']"
24730,0111051,['Cumrun Vafa']
24731,0111052,['I. Pappa (National Technical University of Athens)']
24732,0111053,"['Sergey Fomin', 'Andrei Zelevinsky']"
24733,0111054,"['D. H. Correa', 'E. F. Moreno']"
24734,0111055,['Damien A. Easson']
24735,0111056,['Bob Holdom']
24736,0111057,['T. Wiseman']
24737,0111058,['Laurence G. Yaffe']
24738,0111059,"['Gautam Mandal', 'Soo-Jong Rey', 'Spenta Wadia']"
24739,0111060,['Jaume Gomis (Caltech)']
24740,0111061,"['Eric Bergshoeff (RUG)', 'Jan Pieter van der Schaar (UM)']"
24741,0111062,"['I.L. Buchbinder', 'E.A. Ivanov']"
24742,0111063,['Rudolf A. Frick']
24743,0111064,['Adri{a}n R. Lugo']
24744,0111065,"['J.L. Boldo', 'C.A.G. Sasaki']"
24745,0111066,"['H. Braden', 'A. Gorsky', 'A. Odesskii', 'V. Rubtsov']"
24746,0111067,['N. N. Khuri']
24747,0111068,"['Amer Iqbal', 'Andrew Neitzke', 'Cumrun Vafa']"
24748,0111069,"['Gregory Moore (Rutgers)', 'Washington Taylor (MIT)']"
24749,0111070,"['H. Ochiai', 'D. Ida', 'T. Shiromizu (U. of Tokyo)']"
24750,0111072,"['G. W. Gibbons', 'C. M. Hull']"
24751,0111073,"['M. Bordag', 'H. Falomir', 'E.M. Santangelo', 'D.V. Vassilevich']"
24752,0111074,['Kirill A. Kazakov']
24753,0111075,"['Philippe Droz-Vincent (Meudon', 'France)']"
24754,0111076,"['Rabin Banerjee', 'Biswajit Chakraborty', 'Tomy Scaria']"
24755,0111077,['Robert C. Helling (HU Berlin)']
24756,0111078,"['Christopher P. Herzog', 'Igor R. Klebanov']"
24757,0111079,"['Allan Adams', 'Michal Fabinger (Stanford University', 'SLAC)']"
24758,0111080,"['Sergei V. Ketov (Caltech-USC Center for Theor. Physics', 'Los Angeles)']"
24759,0111081,"['D. K. Park', 'Hungsoo Kim', 'S. Tamaryan']"
24760,0111082,"['James Babington', 'Nick Evans (Southampton University)']"
24761,0111083,"['Uwe Grimm (OU', 'Milton Keynes)', 'Gunter M. Schuetz (IFF', 'FZ Juelich)']"
24762,0111084,"['Alexei A. Abrikosov', 'jr']"
24763,0111085,"['A. C. Petkou', 'G. Siopsis']"
24764,0111086,['Christian Romelsberger']
24765,0111087,['Kazumi Okuyama']
24766,0111088,"['G. Djordjevic', 'B. Dragovich', 'Lj. Nesic']"
24767,0111089,"['Jose J. Blanco-Pillado', 'Martin Bucher (DAMTP', 'University of']"
24768,0111090,"['Luigi Del Debbio', 'Haralambos Panagopoulos', 'Paolo Rossi', 'Ettore Vicari']"
24769,0111091,['A.J.M. Medved (University of Alberta)']
24770,0111092,"['Akikazu Hashimoto', 'N. Itzhaki']"
24771,0111093,['Rong-Gen Cai']
24772,0111094,"['Bo-Yu Hou', 'Dan-Tao Peng']"
24773,0111095,"['Changhui Li', 'Haogang Ding', 'Jian Dai', 'Xingchang Song']"
24774,0111096,"['M. Cvetic', 'G.W. Gibbons', 'H. Lu', 'C.N. Pope']"
24775,0111097,"['R.Parthasarathy', 'K.S.Viswanathan']"
24776,0111098,"['Paul J. Steinhardt', 'Neil Turok']"
24777,0111099,"['V.V. Dyadichev', 'D.V. Galtsov', 'A.G. Zorin', 'and M.Yu. Zotov']"
24778,0111100,"['A.T. Banin', 'N.G. Pletnev']"
24779,0111101,"['M. Duetsch', 'F.-M. Boas']"
24780,0111102,"['Jun Nishimura (NBI ', 'Nagoya U.)', 'Fumihiko Sugino (SPhT', 'Saclay)']"
24781,0111103,['P. Bozhilov']
24782,0111104,['Romuald A. Janik']
24783,0111105,"['M. A. Lledo', 'V. S. Varadarajan']"
24784,0111106,"['F. Delduc', 'E. Ivanov', 'S. Krivonos']"
24785,0111107,['Paolo Creminelli']
24786,0111108,"['Gabriel H. Flores', 'N.F. Svaiter']"
24787,0111109,"['Guang-Hong Chen', 'Yong-Shi Wu']"
24788,0111110,['J. Kowalski-Glikman']
24789,0111111,['Jorge Moreno']
24790,0111112,"['Yuji Igarashi', 'Katsumi Itoh', 'Hiroto So']"
24791,0111113,"['W. Lerche', 'P. Mayr']"
24792,0111114,['G. Sierra']
24793,0111115,['Igor I. Smolyaninov']
24794,0111116,"['Winder A. Moura-Melo', 'J.A. Helayel-Neto']"
24795,0111117,"['Frank Ferrari (Universite de Neuchatel', 'Princeton University)']"
24796,0111118,['Donam Youm']
24797,0111119,['M.A. Vasiliev']
24798,0111120,"['J.-L. Kneur', 'D. Reynaud (Montpellier U.)']"
24799,0111121,['Pedro J. Silva']
24800,0111122,"['R. Jackiw', 'S.-Y. Pi']"
24801,0111123,"['Alan Kostelecky', 'Charles Lane', 'and Austin Pickering']"
24802,0111124,['Peter Forgacs']
24803,0111125,['Erhard Seiler']
24804,0111126,['G. Bonelli (U.L.B. - V.U.B.)']
24805,0111127,"['Ioannis Giannakis', 'Hai-cang Ren']"
24806,0111128,"['S. Frolov', 'A.A. Tseytlin']"
24807,0111129,"['Davide Gaiotto', 'Leonardo Rastelli', 'Ashoke Sen', 'Barton Zwiebach']"
24808,0111130,"['J. Gheerardyn', 'P. Meessen']"
24809,0111131,"['R.B. Rodrigues', 'N.F. Svaiter']"
24810,0111132,"['Merab Gogberashvili', 'Paul Midodashvili']"
24811,0111133,"['Joanna L. Karczmarek', 'Curtis G. Callan (Princeton University)']"
24812,0111134,"['Gerald V. Dunne', 'Christian Schubert']"
24813,0111135,"['Oliver DeWolfe', 'Daniel Z. Freedman', 'Hirosi Ooguri']"
24814,0111136,['Y. S. Myung (Inje Univ.)']
24815,0111137,['A.I.Nikishov (Lededev Physical Institute)']
24816,0111138,['D. Grumiller']
24817,0111139,"['J.S.Dowker (University of Manchester', 'Manchester', 'UK)']"
24818,0111140,['L.M. Slad']
24819,0111141,['Thomas Schwarzweller (University of Dortmund)']
24820,0111142,"['T. Banks', 'W. Fischler']"
24821,0111143,"['S. De Leo (DMA-UniCamp)', 'C.G. Ducati (DM-UFPR)', 'Celso C. Nishi']"
24822,0111144,['Katherine A. Seaton']
24823,0111145,"['Li Jiang', 'Eric Nicholson']"
24824,0111146,"['F. T. Brandt', 'Ashok Das', 'Gerald V. Dunne', 'J. Frenkel', 'J. C. Taylor']"
24825,0111148,"['Mitsuo Abe', 'Noboru Nakanishi']"
24826,0111149,"['Rajsekhar Bhattacharyya', 'Debashis Gangopadhyay']"
24827,0111150,['M. Henningson']
24828,0111151,['J.M. Isidro']
24829,0111152,"['J. Alexandre', 'J. Polonyi', 'K. Sailer']"
24830,0111153,"['Leonardo Rastelli', 'Ashoke Sen', 'Barton Zwiebach']"
24831,0111154,"['Jeffrey A. Harvey', 'David Kutasov', 'Emil J. Martinec', 'Gregory Moore']"
24832,0111155,"['Atish Dabholkar', 'Cumrun Vafa']"
24833,0111156,['Iosif Bena']
24834,0111157,"['Uwe Grimm (The Open University', 'Milton Keynes)']"
24835,0111158,"['Ashok Das', 'J. Maharana', 'A. Melikyan']"
24836,0111159,['Daniel F. Litim']
24837,0111160,"['Tai-Chung Cheng', 'Pei-Ming Ho', 'Mao-Chuang Yeh']"
24838,0111161,"['Cecilia Albertsson', 'Ulf Lindstrom', 'Maxim Zabzine']"
24839,0111162,"['O. Miskovic', 'B. Sazdovic']"
24840,0111163,"['Vijay Balasubramanian', 'Asad Naqvi']"
24841,0111164,"['B.M. Barbashov (JINR', 'Dubna)']"
24842,0111165,"['Gottfried Curio', 'Boris Kors', 'Dieter Lust']"
24843,0111166,['Sergiu I. Vacaru']
24844,0111167,"['V. B. Bezerra (UFPB)', 'C. N. Ferreira (CCP/CBPF)']"
24845,0111168,['Arthur Lue (New York University)']
24846,0111169,"['Cesar Gomez', 'Juan Jose Manjarin']"
24847,0111171,"['K. Van Acoleyen', 'H. Verschelde']"
24848,0111172,['Christian Blohmann']
24849,0111173,"['Thomas L Curtright', 'Alexios P Polychronakos', 'and Cosmas K Zachos']"
24850,0111174,['Albert Schwarz']
24851,0111175,"['M. S. Goes-Negrao (UCP-RJ)', 'J. A. Helayel-Neto (UCP-RJ and']"
24852,0111176,"['Jorge Alfaro', 'Gonzalo Palma (Pontificia Universidad Catolica de']"
24853,0111177,"['Roberto Emparan (CERN)', 'Michael Gutperle (Harvard)']"
24854,0111178,"['Frederic Leblond', 'Robert C. Myers', 'David C. Page']"
24855,0111179,"['Mirjam Cvetic', 'Gary Shiu', 'and Angel M. Uranga']"
24856,0111180,"['Juan Maldacena', 'Hirosi Ooguri']"
24857,0111181,"['Lay Nam Chang', 'Djordje Minic', 'Naotoshi Okamura', 'and Tatsu Takeuchi']"
24858,0111182,['A.J.M. Medved (university of Alberta)']
24859,0111183,"['Hisaki Hatanaka', 'Katsuhiko Ohnishi', 'Makoto Sakamoto', 'Kazunori Takenaga']"
24860,0111184,"['Wei-Min Sun', 'Xiang-Song Chen', 'Fan Wang']"
24861,0111185,"['Jing-Bo Chen', 'Han-Ying Guo', 'Ke Wu']"
24862,0111186,"['P. Grange', 'S. Salmons (U. of Montpellier II)', 'E. Werner (U. of']"
24863,0111187,['Marianna Larosa']
24864,0111188,"['Bert Schroer (CBPF', 'Rio de Janeiro)']"
24865,0111189,"['Stefan Fredenhagen', 'Volker Schomerus']"
24866,0111190,"['Paul de Medeiros', 'Jose Figueroa-OFarrill', 'Christopher Hull', 'Bill']"
24867,0111191,"['Daniel F. Litim', 'Jan M. Pawlowski']"
24868,0111192,"['Isabella Bierenbaum', 'Richard Kreckel', 'Dirk Kreimer']"
24869,0111193,['Louis-Pierre Arguin']
24870,0111194,['H.C. de Godoy Caldas (FUNREI)']
24871,0111195,['M. Moriconi']
24872,0111196,['James Bjorken (SLAC)']
24873,0111197,['Daniele Tommasini']
24874,0111198,"['Hiroaki Kanno', 'Yukinori Yasui']"
24875,0111199,"['Yoji Michishita', 'Piljin Yi']"
24876,0111200,"['R. Iengo (SISSA)', 'R. Ramachandran (IMSc)']"
24877,0111201,"['Miao Li', 'Feng-Li Lin']"
24878,0111202,"['L. Cantini', 'P. Menotti', 'D. Seminara']"
24879,0111203,"['G.Savvidy', 'R.Manvelyan']"
24880,0111204,"['A. Smida', 'M. Hachemane', 'A.H. Hamici', 'R. Djelid']"
24881,0111205,['K. Graham']
24882,0111206,['Levon Pogosian']
24883,0111207,"['Antonio Campos (ICG', 'Portsmouth U.)']"
24884,0111208,"['I.Ya.Arefeva', 'D.M.Belov', 'A.A.Giryavets', 'A.S.Koshelev', 'P.B.Medvedev']"
24885,0111209,"['I. Antoniadis', 'K. Benakli', 'A. Laugier']"
24886,0111210,"['C. Bachas', 'J. de Boer', 'R. Dijkgraaf', 'H. Ooguri']"
24887,0111211,"['Soon-Tae Hong', 'Bum-Hoon Lee', 'Young-Jai Park']"
24888,0111212,"['Justin R. David', 'Michael Gutperle', 'Matthew Headrick', 'and Shiraz']"
24889,0111213,"['Miloslav Znojil', 'Geza Levai']"
24890,0111214,"['Antonio F. Ranada (Universidad Complutense', 'Madrid', 'Spain)']"
24891,0111215,"['Xavier Bekaert', 'Sorin Cucu']"
24892,0111216,['Nicolas Boulanger']
24893,0111217,"['A.M. Ghezelbash', 'R.B. Mann']"
24894,0111218,"['Massimo Giovannini (Institute for Theoretical Physics', 'Lausanne']"
24895,0111219,"['M.A. Grebeniuk', 'V.D. Ivashchuk', 'S.-W. Kim']"
24896,0111220,['Tibra Ali']
24897,0111221,['Sonia Stanciu']
24898,0111222,"['Steve Corley', 'Antal Jevicki', 'Sanjaye Ramgoolam']"
24899,0111223,"['Dmitri Antonov (INFN', 'Pisa', 'University of Pisa', 'and ITEP', 'Moscow)']"
24900,0111224,['Mu-in Park (CCNY)']
24901,0111225,['J. W. Moffat']
24902,0111226,['Rolf Schimmrigk']
24903,0111227,['Dimitri Polyakov']
24904,0111228,['Michael Flohr']
24905,0111229,['J.F. Vazquez-Poritz']
24906,0111230,['Hiroshi Ishikawa (Tohoku Univ.)']
24907,0111231,"['Markus Luty', 'Raman Sundrum']"
24908,0111232,['Vikram Vyas']
24909,0111233,"['D. Arnaudon', 'D. Karakhanyan', 'M. Mirumyan', 'A. Sedrakyan', 'P. Sorba']"
24910,0111235,"['Alexey Anisimov', 'Michael Dine', 'Michael Graesser', 'Scott Thomas']"
24911,0111236,['Thomas Schucker']
24912,0111237,['M. J. Duff']
24913,0111238,['A.J.M. Medved (University of Alberta)']
24914,0111239,['C. I. Lazaroiu']
24915,0111240,"['Holger B.Nielsen', 'Masao Ninomiya']"
24916,0111241,['Stanley J. Brodsky']
24917,0111242,"['V.V. Nesterenko', 'G. Lambiase', 'and G. Scarpetta']"
24918,0111243,"['Henrik Aratyn', 'Johan van de Leur']"
24919,0111244,['M. P. Fry']
24920,0111245,['Peter Rajan']
24921,0111246,"['Glenn Barnich', 'Friedemann Brandt']"
24922,0111247,['Antonio Padilla']
24923,0111248,['U. Trittmann']
24924,0111249,"['D. Karabali', 'V.P. Nair', 'A.P. Polychronakos']"
24925,0111250,"['Geoffrey F. Chew', 'Henry P. Stapp', '(Lawrence Berkeley National']"
24926,0111251,['L.C. Garcia de Andrade (Departamento de Fisica Teorica-UERJ)']
24927,0111252,"['L. Feher', 'A. Gabor']"
24928,0111253,"['R. P. Malik (Bose National Centre', 'Calcutta', 'India)']"
24929,0111254,"['Mikhail Z. Iofa (Skobeltsyn Institute of Nuclear Physics', 'Moscow State']"
24930,0111255,"['Jacques Bros', 'Henri Epstein', 'Ugo Moschella']"
24931,0111256,"['K.-I.Kondo', 'T.Murakami', 'T.Shinohara', 'T.Imai (Chiba Univ.)']"
24932,0111257,"['N. S. Mankoc Borstnik (Department of Physics', 'University of Ljubljana,']"
24933,0111258,"['F. Gieres', 'J.M. Grimstrup', 'H. Nieder', 'T. Pisar', 'M. Schweda']"
24934,0111259,['Arkady L. Kholodenko']
24935,0111260,['Matthias R Gaberdiel']
24936,0111261,['Peter Mattsson']
24937,0111262,['Kaare Borchsenius']
24938,0111263,"['L. Akant', 'G. S. Krishnaswami', 'S. G. Rajeev (U. Rochester)']"
24939,0111264,"['Keith R. Dienes', 'Arash Mafi']"
24940,0111265,['Oleg Shvedov']
24941,0111266,"['Gia Dvali', 'Gregory Gabadadze', 'Xin-rui Hou', 'Emiliano Sefusatti']"
24942,0111267,"['O.F. Dayi', 'A. Jellal']"
24943,0111268,"['V. Bozza', 'M. Gasperini', 'G. Veneziano']"
24944,0111269,"['I. Antoniadis (CERN)', 'E. Kiritsis', 'T. Tomaras (U. of Crete and']"
24945,0111270,['Oleg Yu. Shvedov']
24946,0111271,['Vyacheslav A. Soroka']
24947,0111272,['N. Emmenegger']
24948,0111273,"['C.P. Constantinidis', 'F. Gieres', 'O. Piguet', 'M.S. Sarandy']"
24949,0111274,"['A. Bilal', 'J.-P. Derendinger', 'K. Sfetsos']"
24950,0111275,['Nick E. Mavromatos (Kings Coll. London)']
24951,0111276,['Donam Youm']
24952,0111277,"['Jaume Garriga', 'Oriol Pujolas', 'Takahiro Tanaka']"
